95.300000,0.000000,0.000000
95.198029,0.025731,0.000000
94.384167,0.231579,0.000000
92.771691,0.601343,0.000000
90.386332,1.144553,0.000000
87.269069,1.897423,0.000000
83.475186,2.897120,0.000000
81.343315,3.515617,0.000000
79.067551,4.228461,0.000000
76.657424,5.038511,0.000000
74.123387,5.936237,0.000000
71.475000,6.893049,0.000000
68.724642,7.870827,0.000000
65.884702,8.827639,0.000000
62.966616,9.728224,0.000000
59.982773,10.543039,0.000000
56.946515,11.253024,0.000000
53.869278,11.844837,0.000000
50.766310,12.311807,0.000000
47.650000,12.650122,0.000000
44.533690,12.855970,0.000000
41.430722,12.933163,0.000000
38.353485,12.890278,0.000000
35.317227,12.741610,0.000000
32.333384,12.502407,0.000000
29.415298,12.182199,0.000000
26.575358,11.783845,0.000000
23.825000,11.312110,0.000000
21.176613,10.773665,0.000000
18.642586,10.175181,0.000000
16.232449,9.524282,0.000000
13.956685,8.827639,0.000000
11.824824,8.090970,0.000000
9.846396,7.323805,0.000000
8.030931,6.533768,0.000000
6.384147,5.728483,0.000000
4.913668,4.915574,0.000000
3.627118,4.106477,0.000000
2.528309,3.323111,0.000000
1.623912,2.635045,0.000000
0.915833,1.917436,0.000000
0.407884,1.231276,0.000000
0.101971,0.622309,0.000000
0.000000,0.000000,0.000000
0.101971,-0.206801,0.000000
0.407884,-0.489842,0.000000
0.915833,-0.776695,0.000000
1.623912,-1.007321,0.000000
2.528309,-1.258913,0.000000
3.627118,-1.505740,0.000000
4.913668,-1.741131,0.000000
6.384147,-1.965086,0.000000
8.030931,-2.174746,0.000000
9.846396,-2.372970,0.000000
11.824824,-2.555946,0.000000
13.956685,-2.721768,0.000000
16.232449,-2.869483,0.000000
18.642586,-2.998138,0.000000
21.176613,-3.107733,0.000000
23.825000,-3.196362,0.000000
26.575358,-3.264025,0.000000
29.415298,-3.310722,0.000000
32.333384,-3.334547,0.000000
35.317227,-3.336453,0.000000
38.353485,-3.316440,0.000000
41.430722,-3.273555,0.000000
44.533690,-3.206845,0.000000
47.650000,-3.118216,0.000000
50.766310,-3.006715,0.000000
53.869278,-2.870436,0.000000
56.946515,-2.710332,0.000000
59.982773,-2.529262,0.000000
62.966616,-2.322461,0.000000
65.884702,-2.084211,0.000000
68.724642,-1.806888,0.000000
71.475000,-1.498116,0.000000
74.123387,-1.177908,0.000000
76.657424,-0.870089,0.000000
79.067551,-0.595625,0.000000
81.343315,-0.367858,0.000000
83.475186,-0.187741,0.000000
87.269069,0.035261,0.000000
90.386332,0.118172,0.000000
92.771691,0.100065,0.000000
94.384167,0.041932,0.000000
95.198029,0.004765,0.000000
95.300000,0.000000,0.000000
