54.000000,0.000000,0.000000
53.942220,0.014040,0.000000
53.481060,0.125820,0.000000
52.567380,0.323460,0.000000
51.215760,0.610200,0.000000
49.449420,1.002240,0.000000
47.299685,1.516860,0.000000
46.091700,1.832760,0.000000
44.802180,2.195100,0.000000
43.436525,2.606580,0.000000
42.000660,3.061800,0.000000
40.500000,3.547800,0.000000
38.941560,4.044600,0.000000
37.332360,4.533300,0.000000
35.678880,4.994460,0.000000
33.988140,5.413500,0.000000
32.267700,5.779080,0.000000
30.524040,6.085260,0.000000
28.765800,6.326640,0.000000
27.000000,6.502140,0.000000
25.234200,6.609060,0.000000
23.475960,6.651720,0.000000
21.732300,6.633900,0.000000
20.011860,6.562080,0.000000
18.321120,6.441120,0.000000
16.667640,6.274260,0.000000
15.058440,6.064200,0.000000
13.500000,5.816340,0.000000
11.999340,5.532840,0.000000
10.563480,5.218020,0.000000
9.197820,4.874580,0.000000
7.908300,4.507920,0.000000
6.700320,4.119660,0.000000
5.579280,3.716280,0.000000
4.550580,3.299400,0.000000
3.617460,2.876580,0.000000
2.784240,2.449440,0.000000
2.055240,2.026080,0.000000
1.432620,1.615680,0.000000
0.920160,1.247400,0.000000
0.518940,0.878040,0.000000
0.231120,0.534060,0.000000
0.057780,0.249480,0.000000
0.000000,0.000000,0.000000
0.057780,-0.078300,0.000000
0.231120,-0.202500,0.000000
0.518940,-0.327780,0.000000
0.920160,-0.434160,0.000000
1.432620,-0.548100,0.000000
2.055240,-0.660960,0.000000
2.784240,-0.767880,0.000000
3.617460,-0.869940,0.000000
4.550580,-0.965520,0.000000
5.579280,-1.055700,0.000000
6.700320,-1.137780,0.000000
7.908300,-1.212840,0.000000
9.197820,-1.278720,0.000000
10.563480,-1.335960,0.000000
11.999340,-1.383480,0.000000
13.500000,-1.421280,0.000000
15.058440,-1.449360,0.000000
16.667640,-1.467180,0.000000
18.321120,-1.474200,0.000000
20.011860,-1.470960,0.000000
21.732300,-1.456920,0.000000
23.475960,-1.432620,0.000000
25.234200,-1.397520,0.000000
27.000000,-1.352160,0.000000
28.765800,-1.295460,0.000000
30.524040,-1.227960,0.000000
32.267700,-1.150200,0.000000
33.988140,-1.062180,0.000000
35.678880,-0.963360,0.000000
37.332360,-0.850500,0.000000
38.941560,-0.723060,0.000000
40.500000,-0.583200,0.000000
42.000660,-0.439020,0.000000
43.436525,-0.301860,0.000000
44.802180,-0.180360,0.000000
46.091700,-0.079920,0.000000
47.299685,-0.003240,0.000000
49.449420,0.084780,0.000000
51.215760,0.104220,0.000000
52.567380,0.076680,0.000000
53.481060,0.032400,0.000000
53.942220,0.003780,0.000000
54.000000,0.000000,0.000000
